,shot,gas_name,collisionality,heating power,pressure,gas,R_0,ne,Te,phif,phip,I_B,filename
258,10294,Ne,1.8119353,12.831396,42.72004199999999,20,0.12,4924000000000000.0,9.262,-39.76,5.023,,
259,10294,Ne,1.8119353,12.831396,42.72004199999999,20,0.13,421300000000000.0,10.91,-65.23,-12.5,,
260,10295,Ne,0.80482422,13.09881,43.263789,20,0.04,2.034e+17,12.77,-36.18,25.57,,
261,10295,Ne,0.80482422,13.09881,43.263789,20,0.05,1.182e+17,12.8,-43.31,18.6,,
262,10295,Ne,0.80482422,13.09881,43.263789,20,0.06,2.161e+16,12.9,-64.67,-2.27,,
263,10295,Ne,0.80482422,13.09881,43.263789,20,0.07,1.66e+16,13.41,-68.82,-3.975,,
264,10295,Ne,0.80482422,13.09881,43.263789,20,0.08,1.688e+16,13.38,-64.97,-0.2736,,
265,10295,Ne,0.80482422,13.09881,43.263789,20,0.09,1.548e+16,13.08,-60.85,2.411,,
266,10295,Ne,0.80482422,13.09881,43.263789,20,0.1,1.269e+16,12.56,-56.32,4.419,,
267,10295,Ne,0.80482422,13.09881,43.263789,20,0.11,1.087e+16,11.98,-50.58,7.329,,
268,10295,Ne,0.80482422,13.09881,43.263789,20,0.12,5341000000000000.0,8.607,-34.97,6.647,,
269,10295,Ne,0.80482422,13.09881,43.263789,20,0.13,3244000000000000.0,6.822,-27.6,5.383,,
270,10305,He,31.694384000000003,25.260642,168.78197,4,0.04,6.479e+17,6.281,8.908,34.19,,
271,10305,He,31.694384000000003,25.260642,168.78197,4,0.05,5.951e+17,6.183,8.141,33.03,,
272,10305,He,31.694384000000003,25.260642,168.78197,4,0.06,5.599e+17,6.185,7.898,32.79,,
273,10305,He,31.694384000000003,25.260642,168.78197,4,0.07,5.344e+17,6.615,7.155,33.78,,
274,10305,He,31.694384000000003,25.260642,168.78197,4,0.08,4.729e+17,6.865,6.052,33.68,,
275,10305,He,31.694384000000003,25.260642,168.78197,4,0.09,4.324e+17,7.513,4.434,34.68,,
276,10305,He,31.694384000000003,25.260642,168.78197,4,0.1,4.147e+17,8.827,2.412,37.95,,
277,10305,He,31.694384000000003,25.260642,168.78197,4,0.11,4.022e+17,9.495,3.067,41.29,,
278,10305,He,31.694384000000003,25.260642,168.78197,4,0.12,3.978e+17,7.306,7.709,37.12,,
279,10305,He,31.694384000000003,25.260642,168.78197,4,0.13,3.553e+17,6.298,8.191,33.54,,
280,10306,He,20.537674,11.98251,170.41302000000002,4,0.04,4.364e+17,5.762,5.481,28.68,,
281,10306,He,20.537674,11.98251,170.41302000000002,4,0.05,4.002e+17,5.916,4.466,28.28,,
282,10306,He,20.537674,11.98251,170.41302000000002,4,0.06,3.617e+17,6.037,3.779,28.08,,
283,10306,He,20.537674,11.98251,170.41302000000002,4,0.07,3.413e+17,5.992,3.52,27.64,,
284,10306,He,20.537674,11.98251,170.41302000000002,4,0.08,2.88e+17,6.304,2.369,27.74,,
285,10306,He,20.537674,11.98251,170.41302000000002,4,0.09,2.827e+17,7.116,0.6297,29.27,,
286,10306,He,20.537674,11.98251,170.41302000000002,4,0.1,2.436e+17,8.111,-1.926,30.73,,
287,10306,He,20.537674,11.98251,170.41302000000002,4,0.11,2.183e+17,8.247,-1.668,31.53,,
288,10306,He,20.537674,11.98251,170.41302000000002,4,0.12,2.181e+17,6.434,3.392,29.29,,
289,10306,He,20.537674,11.98251,170.41302000000002,4,0.13,1.901e+17,5.892,4.573,28.29,,
290,10307,He,29.847123,25.239167,126.77719,4,0.04,6.358e+17,5.746,7.601,30.73,,
291,10307,He,29.847123,25.239167,126.77719,4,0.05,5.646e+17,5.784,6.678,29.96,,
292,10307,He,29.847123,25.239167,126.77719,4,0.06,5.623e+17,5.927,6.375,30.23,,
293,10307,He,29.847123,25.239167,126.77719,4,0.07,5.311e+17,6.359,5.67,31.27,,
294,10307,He,29.847123,25.239167,126.77719,4,0.08,4.444e+17,6.647,4.378,31.13,,
295,10307,He,29.847123,25.239167,126.77719,4,0.09,3.605e+17,7.143,2.317,31.07,,
296,10307,He,29.847123,25.239167,126.77719,4,0.1,3.143e+17,8.899,-0.9443,34.88,,
297,10307,He,29.847123,25.239167,126.77719,4,0.11,2.424e+17,8.931,-1.319,34.63,,
298,10307,He,29.847123,25.239167,126.77719,4,0.12,2.406e+17,6.908,4.399,32.21,,
299,10307,He,29.847123,25.239167,126.77719,4,0.13,1.997e+17,5.977,6.02,30.08,,
300,10308,He,19.740764,11.99415,126.85401,4,0.04,3.726e+17,5.872,4.235,27.87,,
301,10308,He,19.740764,11.99415,126.85401,4,0.05,3.22e+17,5.842,3.073,26.59,,
302,10308,He,19.740764,11.99415,126.85401,4,0.06,3.408e+17,6.014,2.972,27.18,,
303,10308,He,19.740764,11.99415,126.85401,4,0.07,2.986e+17,6.134,2.308,27.0,,
304,10308,He,19.740764,11.99415,126.85401,4,0.08,2.649e+17,6.654,0.8885,27.67,,
305,10308,He,19.740764,11.99415,126.85401,4,0.09,2.251e+17,7.386,-1.437,28.29,,
306,10308,He,19.740764,11.99415,126.85401,4,0.1,1.724e+17,8.223,-4.434,28.67,,
307,10308,He,19.740764,11.99415,126.85401,4,0.11,1.761e+17,8.421,-2.936,30.96,,
308,10308,He,19.740764,11.99415,126.85401,4,0.12,1.839e+17,6.699,2.868,29.83,,
309,10308,He,19.740764,11.99415,126.85401,4,0.13,1.376e+17,5.725,3.854,26.9,,
310,10309,He,19.624233,25.241363,86.390005,4,0.04,5.361e+17,6.636,6.282,32.99,,
311,10309,He,19.624233,25.241363,86.390005,4,0.05,5.036e+17,6.652,5.462,32.24,,
312,10309,He,19.624233,25.241363,86.390005,4,0.06,4.894e+17,6.575,5.433,31.9,,
313,10309,He,19.624233,25.241363,86.390005,4,0.07,4.573e+17,7.095,4.419,32.98,,
314,10309,He,19.624233,25.241363,86.390005,4,0.08,3.907e+17,7.554,2.66,33.07,,
315,10309,He,19.624233,25.241363,86.390005,4,0.09,3.094e+17,8.41,0.1197,33.97,,
316,10309,He,19.624233,25.241363,86.390005,4,0.1,2.526e+17,9.775,-3.043,36.3,,
317,10309,He,19.624233,25.241363,86.390005,4,0.11,2.09e+17,9.653,-2.442,36.41,,
318,10309,He,19.624233,25.241363,86.390005,4,0.12,1.927e+17,7.448,3.612,33.59,,
319,10309,He,19.624233,25.241363,86.390005,4,0.13,1.633e+17,6.33,5.679,31.16,,
320,10310,He,13.597323,12.285519,84.214851,4,0.04,3.467e+17,6.662,2.333,29.15,,
321,10310,He,13.597323,12.285519,84.214851,4,0.05,2.968e+17,6.552,1.156,27.53,,
322,10310,He,13.597323,12.285519,84.214851,4,0.06,2.981e+17,6.934,0.6141,28.53,,
323,10310,He,13.597323,12.285519,84.214851,4,0.07,2.619e+17,7.038,0.0002862,28.33,,
324,10310,He,13.597323,12.285519,84.214851,4,0.08,2.219e+17,7.466,-1.552,28.5,,
325,10310,He,13.597323,12.285519,84.214851,4,0.09,1.8e+17,8.211,-4.033,29.02,,
326,10310,He,13.597323,12.285519,84.214851,4,0.1,1.418e+17,9.025,-6.675,29.66,,
327,10310,He,13.597323,12.285519,84.214851,4,0.11,1.372e+17,8.908,-4.249,31.61,,
328,10310,He,13.597323,12.285519,84.214851,4,0.12,1.33e+17,7.085,1.737,30.26,,
329,10310,He,13.597323,12.285519,84.214851,4,0.13,9.465e+16,5.912,3.032,26.83,,
330,10312,He,10.552801,5.1833557,84.29768899999999,4,0.04,2.277e+17,6.237,1.864,26.97,,
331,10312,He,10.552801,5.1833557,84.29768899999999,4,0.05,2.073e+17,6.196,0.731,25.67,,
332,10312,He,10.552801,5.1833557,84.29768899999999,4,0.06,2.091e+17,6.253,0.4819,25.65,,
333,10312,He,10.552801,5.1833557,84.29768899999999,4,0.07,1.852e+17,6.5,-0.3693,25.8,,
334,10312,He,10.552801,5.1833557,84.29768899999999,4,0.08,1.455e+17,7.264,-2.874,26.37,,
335,10312,He,10.552801,5.1833557,84.29768899999999,4,0.09,1.006e+17,7.923,-6.277,25.62,,
336,10312,He,10.552801,5.1833557,84.29768899999999,4,0.1,9.099e+16,8.403,-6.522,27.3,,
337,10312,He,10.552801,5.1833557,84.29768899999999,4,0.11,8.525e+16,7.818,-3.608,27.86,,
338,10312,He,10.552801,5.1833557,84.29768899999999,4,0.12,8.963e+16,6.214,1.757,26.77,,
339,10312,He,10.552801,5.1833557,84.29768899999999,4,0.13,6.519e+16,5.334,2.495,23.97,,
340,10313,He,12.710866,25.393132,63.878777,4,0.04,4.797e+17,7.51,4.279,34.51,,
341,10313,He,12.710866,25.393132,63.878777,4,0.05,4.646e+17,7.581,3.554,34.07,,
342,10313,He,12.710866,25.393132,63.878777,4,0.06,4.68e+17,7.569,3.684,34.15,,
343,10313,He,12.710866,25.393132,63.878777,4,0.07,4.167e+17,8.13,2.407,35.13,,
344,10313,He,12.710866,25.393132,63.878777,4,0.08,3.32e+17,8.788,0.3581,35.73,,
345,10313,He,12.710866,25.393132,63.878777,4,0.09,2.466e+17,9.835,-2.934,36.66,,
346,10313,He,12.710866,25.393132,63.878777,4,0.1,1.891e+17,10.78,-5.62,37.77,,
347,10313,He,12.710866,25.393132,63.878777,4,0.11,1.756e+17,10.24,-2.502,38.74,,
348,10313,He,12.710866,25.393132,63.878777,4,0.12,1.97e+17,7.825,5.663,37.16,,
349,10313,He,12.710866,25.393132,63.878777,4,0.13,1.693e+17,6.965,7.117,35.15,,
350,10314,He,11.131038,12.262766,65.515241,4,0.04,3.703e+17,7.435,0.8738,30.8,,
351,10314,He,11.131038,12.262766,65.515241,4,0.05,3.461e+17,7.461,0.03471,30.07,,
352,10314,He,11.131038,12.262766,65.515241,4,0.06,3.815e+17,8.024,0.004215,32.3,,
353,10314,He,11.131038,12.262766,65.515241,4,0.07,3.18e+17,7.965,-0.5714,31.49,,
354,10314,He,11.131038,12.262766,65.515241,4,0.08,2.657e+17,8.576,-2.158,32.36,,
355,10314,He,11.131038,12.262766,65.515241,4,0.09,2.106e+17,9.611,-4.864,33.82,,
356,10314,He,11.131038,12.262766,65.515241,4,0.1,1.759e+17,9.895,-5.161,34.67,,
357,10314,He,11.131038,12.262766,65.515241,4,0.11,1.748e+17,9.158,-1.225,35.64,,
358,10314,He,11.131038,12.262766,65.515241,4,0.12,2.039e+17,7.343,5.256,34.81,,
359,10314,He,11.131038,12.262766,65.515241,4,0.13,1.625e+17,5.889,6.713,30.42,,
360,10315,He,9.3106533,5.1789948,64.434602,4,0.04,2.657e+17,6.798,2.06,29.42,,
361,10315,He,9.3106533,5.1789948,64.434602,4,0.05,2.502e+17,7.002,0.531,28.72,,
362,10315,He,9.3106533,5.1789948,64.434602,4,0.06,2.507e+17,6.771,0.6618,27.92,,
363,10315,He,9.3106533,5.1789948,64.434602,4,0.07,2.421e+17,7.602,-0.1974,30.4,,
364,10315,He,9.3106533,5.1789948,64.434602,4,0.08,1.851e+17,8.098,-2.139,30.46,,
365,10315,He,9.3106533,5.1789948,64.434602,4,0.09,1.554e+17,8.827,-3.86,31.67,,
366,10315,He,9.3106533,5.1789948,64.434602,4,0.1,1.41e+17,9.093,-3.398,33.21,,
367,10315,He,9.3106533,5.1789948,64.434602,4,0.11,1.466e+17,8.5,-0.1524,34.06,,
368,10315,He,9.3106533,5.1789948,64.434602,4,0.12,1.566e+17,6.981,4.589,32.69,,
369,10315,He,9.3106533,5.1789948,64.434602,4,0.13,1.342e+17,5.991,6.067,30.18,,
370,10316,He,10.61478,25.442397,53.449798,4,0.04,4.793e+17,8.196,3.258,36.25,,
371,10316,He,10.61478,25.442397,53.449798,4,0.05,4.707e+17,8.462,2.372,36.43,,
372,10316,He,10.61478,25.442397,53.449798,4,0.06,4.688e+17,8.593,2.179,36.77,,
373,10316,He,10.61478,25.442397,53.449798,4,0.07,3.942e+17,8.867,0.9838,36.68,,
374,10316,He,10.61478,25.442397,53.449798,4,0.08,3.168e+17,9.75,-1.251,37.99,,
375,10316,He,10.61478,25.442397,53.449798,4,0.09,2.412e+17,10.73,-4.115,39.09,,
376,10316,He,10.61478,25.442397,53.449798,4,0.1,2.043e+17,11.5,-4.97,41.32,,
377,10316,He,10.61478,25.442397,53.449798,4,0.11,2.064e+17,10.87,-0.6432,43.1,,
378,10316,He,10.61478,25.442397,53.449798,4,0.12,2.18e+17,8.423,6.47,40.38,,
379,10316,He,10.61478,25.442397,53.449798,4,0.13,1.782e+17,7.082,8.274,36.78,,
380,10317,He,9.737569,12.303154,53.497861,4,0.04,3.729e+17,8.317,-0.9978,32.48,,
381,10317,He,9.737569,12.303154,53.497861,4,0.05,3.695e+17,8.64,-2.103,32.68,,
382,10317,He,9.737569,12.303154,53.497861,4,0.06,3.369e+17,8.515,-2.371,31.9,,
383,10317,He,9.737569,12.303154,53.497861,4,0.07,3.088e+17,9.186,-3.124,33.85,,
384,10317,He,9.737569,12.303154,53.497861,4,0.08,2.359e+17,9.599,-4.922,33.72,,
385,10317,He,9.737569,12.303154,53.497861,4,0.09,1.788e+17,10.24,-7.227,33.99,,
386,10317,He,9.737569,12.303154,53.497861,4,0.1,1.605e+17,10.27,-6.235,35.12,,
387,10317,He,9.737569,12.303154,53.497861,4,0.11,1.573e+17,9.322,-2.052,35.47,,
388,10317,He,9.737569,12.303154,53.497861,4,0.12,1.699e+17,7.68,3.611,34.53,,
389,10317,He,9.737569,12.303154,53.497861,4,0.13,1.395e+17,6.469,5.246,31.28,,
390,10318,He,7.3596834,5.1797311,53.46471,4,0.04,2.3e+17,8.064,0.2084,32.67,,
391,10318,He,7.3596834,5.1797311,53.46471,4,0.05,2.041e+17,8.346,-2.242,31.35,,
392,10318,He,7.3596834,5.1797311,53.46471,4,0.06,1.932e+17,7.737,-2.579,28.57,,
393,10318,He,7.3596834,5.1797311,53.46471,4,0.07,1.787e+17,8.464,-3.673,30.4,,
394,10318,He,7.3596834,5.1797311,53.46471,4,0.08,1.344e+17,9.155,-6.086,30.77,,
395,10318,He,7.3596834,5.1797311,53.46471,4,0.09,1.056e+17,9.412,-7.543,30.34,,
396,10318,He,7.3596834,5.1797311,53.46471,4,0.1,9.502e+16,9.658,-7.45,31.43,,
397,10318,He,7.3596834,5.1797311,53.46471,4,0.11,9.024e+16,9.176,-4.299,32.64,,
398,10318,He,7.3596834,5.1797311,53.46471,4,0.12,9.824e+16,7.38,1.656,31.36,,
399,10318,He,7.3596834,5.1797311,53.46471,4,0.13,7.877e+16,6.268,3.295,28.53,,
400,10319,He,7.3869807,12.642239,43.168787,4,0.04,2.836e+17,9.285,-3.971,33.41,,
401,10319,He,7.3869807,12.642239,43.168787,4,0.05,2.552e+17,9.514,-6.036,32.26,,
402,10319,He,7.3869807,12.642239,43.168787,4,0.06,2.51e+17,9.783,-6.449,32.93,,
403,10319,He,7.3869807,12.642239,43.168787,4,0.07,2.069e+17,10.48,-7.882,34.31,,
404,10319,He,7.3869807,12.642239,43.168787,4,0.08,1.633e+17,11.25,-10.1,35.17,,
405,10319,He,7.3869807,12.642239,43.168787,4,0.09,1.234e+17,11.08,-10.94,33.66,,
406,10319,He,7.3869807,12.642239,43.168787,4,0.1,1.03e+17,10.67,-9.433,33.5,,
407,10319,He,7.3869807,12.642239,43.168787,4,0.11,9.888e+16,9.787,-5.472,33.92,,
408,10319,He,7.3869807,12.642239,43.168787,4,0.12,1.072e+17,7.968,1.273,33.35,,
409,10319,He,7.3869807,12.642239,43.168787,4,0.13,9.256e+16,7.131,3.11,31.81,,
410,10320,He,8.3108531,18.667078,43.298452000000005,4,0.04,3.516e+17,9.414,-2.975,34.92,,
411,10320,He,8.3108531,18.667078,43.298452000000005,4,0.05,3.157e+17,9.718,-4.936,34.18,,
412,10320,He,8.3108531,18.667078,43.298452000000005,4,0.06,2.981e+17,9.88,-5.475,34.3,,
413,10320,He,8.3108531,18.667078,43.298452000000005,4,0.07,2.412e+17,10.26,-6.889,34.41,,
414,10320,He,8.3108531,18.667078,43.298452000000005,4,0.08,2.049e+17,11.21,-8.775,36.34,,
415,10320,He,8.3108531,18.667078,43.298452000000005,4,0.09,1.834e+17,11.56,-8.615,37.93,,
416,10320,He,8.3108531,18.667078,43.298452000000005,4,0.1,1.613e+17,11.3,-6.652,38.82,,
417,10320,He,8.3108531,18.667078,43.298452000000005,4,0.11,1.521e+17,10.11,-2.282,38.4,,
418,10320,He,8.3108531,18.667078,43.298452000000005,4,0.12,1.584e+17,7.893,4.283,36.06,,
419,10320,He,8.3108531,18.667078,43.298452000000005,4,0.13,1.308e+17,6.86,5.97,33.59,,
420,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.04,5.746e+17,5.654,9.232,31.99,,
421,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.05,5.399e+17,5.739,8.486,31.59,,
422,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.06,5.167e+17,5.962,7.996,32.0,,
423,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.07,4.671e+17,6.186,7.284,32.19,,
424,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.08,4.423e+17,6.717,6.014,33.05,,
425,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.09,4.029e+17,7.464,4.266,34.31,,
426,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.1,3.785e+17,8.59,2.276,36.85,,
427,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.11,3.505e+17,9.235,2.471,39.65,,
428,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.12,3.257e+17,7.142,6.768,35.52,,
429,10321,He,21.107767000000003,25.253554,170.86705999999998,4,0.13,2.814e+17,6.003,7.648,31.81,,
430,10322,He,19.390295,11.932364,170.10732000000002,4,0.04,4.432e+17,5.797,5.996,29.33,,
431,10322,He,19.390295,11.932364,170.10732000000002,4,0.05,3.798e+17,5.666,5.077,27.88,,
432,10322,He,19.390295,11.932364,170.10732000000002,4,0.06,3.655e+17,5.715,4.626,27.63,,
433,10322,He,19.390295,11.932364,170.10732000000002,4,0.07,3.523e+17,5.865,4.434,28.04,,
434,10322,He,19.390295,11.932364,170.10732000000002,4,0.08,3.138e+17,6.346,3.327,28.87,,
435,10322,He,19.390295,11.932364,170.10732000000002,4,0.09,2.717e+17,6.689,1.734,28.66,,
436,10322,He,19.390295,11.932364,170.10732000000002,4,0.1,2.312e+17,7.763,-0.9016,30.35,,
437,10322,He,19.390295,11.932364,170.10732000000002,4,0.11,2.087e+17,8.26,-1.092,32.16,,
438,10322,He,19.390295,11.932364,170.10732000000002,4,0.12,2.154e+17,6.368,4.092,29.73,,
439,10322,He,19.390295,11.932364,170.10732000000002,4,0.13,1.869e+17,5.453,5.559,27.51,,
440,10323,He,24.503518,25.228312000000003,128.02659,4,0.04,6.684e+17,5.919,8.247,32.07,,
441,10323,He,24.503518,25.228312000000003,128.02659,4,0.05,6.163e+17,5.959,7.353,31.34,,
442,10323,He,24.503518,25.228312000000003,128.02659,4,0.06,6.164e+17,6.14,7.12,31.83,,
443,10323,He,24.503518,25.228312000000003,128.02659,4,0.07,5.534e+17,6.237,6.537,31.64,,
444,10323,He,24.503518,25.228312000000003,128.02659,4,0.08,4.948e+17,6.683,5.447,32.35,,
445,10323,He,24.503518,25.228312000000003,128.02659,4,0.09,4.198e+17,7.417,3.402,33.26,,
446,10323,He,24.503518,25.228312000000003,128.02659,4,0.1,3.582e+17,8.772,0.5813,35.89,,
447,10323,He,24.503518,25.228312000000003,128.02659,4,0.11,2.932e+17,9.196,0.08855,37.11,,
448,10323,He,24.503518,25.228312000000003,128.02659,4,0.12,2.859e+17,7.277,5.235,34.53,,
449,10323,He,24.503518,25.228312000000003,128.02659,4,0.13,2.41e+17,6.019,7.447,31.68,,
450,10324,He,21.133484,11.977654,127.22187,4,0.04,4.99e+17,6.071,5.812,30.25,,
451,10324,He,21.133484,11.977654,127.22187,4,0.05,4.36e+17,6.132,4.678,29.36,,
452,10324,He,21.133484,11.977654,127.22187,4,0.06,4.168e+17,6.135,4.389,29.08,,
453,10324,He,21.133484,11.977654,127.22187,4,0.07,3.791e+17,6.394,3.781,29.52,,
454,10324,He,21.133484,11.977654,127.22187,4,0.08,3.511e+17,6.581,2.954,29.45,,
455,10324,He,21.133484,11.977654,127.22187,4,0.09,3.058e+17,7.157,1.191,30.0,,
456,10324,He,21.133484,11.977654,127.22187,4,0.1,2.502e+17,8.341,-1.535,32.04,,
457,10324,He,21.133484,11.977654,127.22187,4,0.11,2.283e+17,8.475,-0.7644,33.35,,
458,10324,He,21.133484,11.977654,127.22187,4,0.12,2.562e+17,6.944,4.942,32.89,,
459,10324,He,21.133484,11.977654,127.22187,4,0.13,2.212e+17,5.848,6.734,30.27,,
460,10325,He,17.667959,25.262653,84.96792599999999,4,0.04,6.378e+17,6.712,7.612,34.63,,
461,10325,He,17.667959,25.262653,84.96792599999999,4,0.05,6.193e+17,6.715,7.017,34.05,,
462,10325,He,17.667959,25.262653,84.96792599999999,4,0.06,6.085e+17,6.642,6.992,33.73,,
463,10325,He,17.667959,25.262653,84.96792599999999,4,0.07,5.712e+17,7.178,6.217,35.11,,
464,10325,He,17.667959,25.262653,84.96792599999999,4,0.08,4.834e+17,7.734,4.583,35.71,,
465,10325,He,17.667959,25.262653,84.96792599999999,4,0.09,4.053e+17,8.605,2.424,37.06,,
466,10325,He,17.667959,25.262653,84.96792599999999,4,0.1,3.245e+17,9.617,-0.1694,38.54,,
467,10325,He,17.667959,25.262653,84.96792599999999,4,0.11,2.953e+17,9.935,0.8196,40.81,,
468,10325,He,17.667959,25.262653,84.96792599999999,4,0.12,3.068e+17,8.201,6.346,39.36,,
469,10325,He,17.667959,25.262653,84.96792599999999,4,0.13,2.631e+17,6.441,9.012,34.94,,
470,10326,He,14.053623,12.254736,84.909334,4,0.04,4.773e+17,6.783,4.284,31.59,,
471,10326,He,14.053623,12.254736,84.909334,4,0.05,4.368e+17,6.755,3.404,30.6,,
472,10326,He,14.053623,12.254736,84.909334,4,0.06,4.27e+17,6.854,3.143,30.73,,
473,10326,He,14.053623,12.254736,84.909334,4,0.07,3.943e+17,7.061,2.539,30.96,,
474,10326,He,14.053623,12.254736,84.909334,4,0.08,3.444e+17,7.795,1.203,32.58,,
475,10326,He,14.053623,12.254736,84.909334,4,0.09,2.724e+17,8.107,-0.6013,32.03,,
476,10326,He,14.053623,12.254736,84.909334,4,0.1,2.296e+17,9.331,-2.746,34.81,,
477,10326,He,14.053623,12.254736,84.909334,4,0.11,2.281e+17,9.214,-0.2979,36.79,,
478,10326,He,14.053623,12.254736,84.909334,4,0.12,2.469e+17,7.295,5.633,35.0,,
479,10326,He,14.053623,12.254736,84.909334,4,0.13,2.177e+17,6.023,7.678,31.92,,
480,10327,He,11.098968,5.2026803,85.11986,4,0.04,3.093e+17,6.321,3.857,29.3,,
481,10327,He,11.098968,5.2026803,85.11986,4,0.05,2.847e+17,6.372,2.817,28.47,,
482,10327,He,11.098968,5.2026803,85.11986,4,0.06,3.022e+17,6.776,2.348,29.62,,
483,10327,He,11.098968,5.2026803,85.11986,4,0.07,2.65e+17,6.665,1.979,28.81,,
484,10327,He,11.098968,5.2026803,85.11986,4,0.08,2.175e+17,7.308,0.2091,29.63,,
485,10327,He,11.098968,5.2026803,85.11986,4,0.09,1.687e+17,8.218,-2.388,30.69,,
486,10327,He,11.098968,5.2026803,85.11986,4,0.1,1.466e+17,8.296,-2.257,31.14,,
487,10327,He,11.098968,5.2026803,85.11986,4,0.11,1.592e+17,8.537,0.5365,34.9,,
488,10327,He,11.098968,5.2026803,85.11986,4,0.12,1.581e+17,6.302,5.528,30.9,,
489,10327,He,11.098968,5.2026803,85.11986,4,0.13,1.431e+17,5.506,6.917,29.08,,
490,10357,He,16.290739000000002,25.537534,63.858546,4,0.04,7.135e+17,8.254,5.575,38.8,,
491,10357,He,16.290739000000002,25.537534,63.858546,4,0.05,6.322e+17,7.961,4.829,36.88,,
492,10357,He,16.290739000000002,25.537534,63.858546,4,0.06,6.031e+17,8.421,3.699,37.6,,
493,10357,He,16.290739000000002,25.537534,63.858546,4,0.07,5.657e+17,8.821,2.987,38.5,,
494,10357,He,16.290739000000002,25.537534,63.858546,4,0.08,4.787e+17,9.283,1.568,38.94,,
495,10357,He,16.290739000000002,25.537534,63.858546,4,0.09,3.972e+17,10.14,-0.3262,40.48,,
496,10357,He,16.290739000000002,25.537534,63.858546,4,0.1,3.456e+17,11.14,-1.885,42.95,,
497,10357,He,16.290739000000002,25.537534,63.858546,4,0.11,3.092e+17,11.13,-0.09783,44.71,,
498,10357,He,16.290739000000002,25.537534,63.858546,4,0.12,3.037e+17,9.26,6.014,43.29,,
499,10357,He,16.290739000000002,25.537534,63.858546,4,0.13,2.678e+17,7.723,9.018,40.1,,
500,10358,He,18.928292,12.503457,64.451759,4,0.04,5.438e+17,8.071,2.215,34.7,,
501,10358,He,18.928292,12.503457,64.451759,4,0.05,4.987e+17,8.035,1.279,33.62,,
502,10358,He,18.928292,12.503457,64.451759,4,0.06,4.8e+17,8.284,0.4715,33.82,,
503,10358,He,18.928292,12.503457,64.451759,4,0.07,4.484e+17,8.607,0.06797,34.71,,
504,10358,He,18.928292,12.503457,64.451759,4,0.08,3.986e+17,9.258,-0.871,36.4,,
505,10358,He,18.928292,12.503457,64.451759,4,0.09,3.27e+17,9.729,-2.315,36.85,,
506,10358,He,18.928292,12.503457,64.451759,4,0.1,2.761e+17,10.08,-3.078,37.5,,
507,10358,He,18.928292,12.503457,64.451759,4,0.11,2.711e+17,10.0,-0.3838,39.88,,
508,10358,He,18.928292,12.503457,64.451759,4,0.12,2.89e+17,8.088,5.699,38.26,,
509,10358,He,18.928292,12.503457,64.451759,4,0.13,2.56e+17,6.963,7.878,35.91,,
510,10359,He,10.99117,13.038217,42.929618,4,0.04,3.655e+17,10.35,-2.42,39.25,,
511,10359,He,10.99117,13.038217,42.929618,4,0.05,3.357e+17,10.16,-3.764,37.12,,
512,10359,He,10.99117,13.038217,42.929618,4,0.06,2.978e+17,10.18,-5.073,35.92,,
513,10359,He,10.99117,13.038217,42.929618,4,0.07,2.682e+17,10.66,-5.7,37.21,,
514,10359,He,10.99117,13.038217,42.929618,4,0.08,2.233e+17,11.35,-6.873,38.83,,
515,10359,He,10.99117,13.038217,42.929618,4,0.09,2.167e+17,11.85,-6.749,40.93,,
516,10359,He,10.99117,13.038217,42.929618,4,0.1,2.098e+17,11.67,-4.445,42.51,,
517,10359,He,10.99117,13.038217,42.929618,4,0.11,1.897e+17,10.58,-1.018,41.59,,
518,10359,He,10.99117,13.038217,42.929618,4,0.12,1.984e+17,8.814,4.835,40.31,,
519,10359,He,10.99117,13.038217,42.929618,4,0.13,1.797e+17,7.503,7.875,38.08,,
520,10360,He,11.199174,18.858972,42.639617,4,0.04,4.742e+17,10.63,-1.635,41.14,,
521,10360,He,11.199174,18.858972,42.639617,4,0.05,4.093e+17,10.36,-3.145,38.55,,
522,10360,He,11.199174,18.858972,42.639617,4,0.06,3.929e+17,10.92,-4.702,39.26,,
523,10360,He,11.199174,18.858972,42.639617,4,0.07,3.362e+17,11.38,-5.822,39.98,,
524,10360,He,11.199174,18.858972,42.639617,4,0.08,2.703e+17,11.74,-7.106,40.17,,
525,10360,He,11.199174,18.858972,42.639617,4,0.09,2.631e+17,12.42,-6.937,43.08,,
526,10360,He,11.199174,18.858972,42.639617,4,0.1,2.556e+17,11.99,-4.227,44.03,,
527,10360,He,11.199174,18.858972,42.639617,4,0.11,2.214e+17,10.81,-0.8316,42.66,,
528,10360,He,11.199174,18.858972,42.639617,4,0.12,2.285e+17,8.978,5.236,41.38,,
529,10360,He,11.199174,18.858972,42.639617,4,0.13,2.027e+17,7.468,8.254,38.32,,
